Country_Name,Country_Code,Series Name,Series_Code,Year,Growth_Value,continent
Morocco,MAR,Urban population growth (annual %),SP.URB.GROW,2000,1.947439587,Africa
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,2000,2.453305506,Africa
Mozambique,MOZ,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.202568865,Africa
Mozambique,MOZ,Urban population growth (annual %),SP.URB.GROW,2000,3.066911266,Africa
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,2000,1.096712638,Asia
Myanmar,MMR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.84762225,Asia
Myanmar,MMR,Urban population growth (annual %),SP.URB.GROW,2000,1.772442153,Asia
Namibia,NAM,Population growth (annual %),SP.POP.GROW,2000,2.271949367,Africa
Namibia,NAM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.502992126,Africa
Namibia,NAM,Urban population growth (annual %),SP.URB.GROW,2000,3.897629183,Africa
Nepal,NPL,Population growth (annual %),SP.POP.GROW,2000,1.709775886,Asia
Nepal,NPL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.088179298,Asia
Nepal,NPL,Urban population growth (annual %),SP.URB.GROW,2000,5.82399866,Asia
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,2000,0.714770363,Europe
Netherlands,NLD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-2.528752081,Europe
Netherlands,NLD,Urban population growth (annual %),SP.URB.GROW,2000,1.715922104,Europe
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,2000,1.901374378,Oceania
New Caledonia,NCL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.960260806,Oceania
New Caledonia,NCL,Urban population growth (annual %),SP.URB.GROW,2000,2.484599859,Oceania
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,2000,0.587564086,Oceania
New Zealand,NZL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.01687615,Oceania
New Zealand,NZL,Urban population growth (annual %),SP.URB.GROW,2000,0.680613208,Oceania
Nicaragua,NIC,Population growth (annual %),SP.POP.GROW,2000,1.441945342,North America
Nicaragua,NIC,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.110027845,North America
Nicaragua,NIC,Urban population growth (annual %),SP.URB.GROW,2000,1.712304083,North America
Niger,NER,Population growth (annual %),SP.POP.GROW,2000,3.423750056,Africa
Niger,NER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,3.324760898,Africa
Niger,NER,Urban population growth (annual %),SP.URB.GROW,2000,3.937906764,Africa
Nigeria,NGA,Population growth (annual %),SP.POP.GROW,2000,2.60286877,Africa
Nigeria,NGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.783643827,Africa
Nigeria,NGA,Urban population growth (annual %),SP.URB.GROW,2000,4.153285965,Africa
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,2000,0.455448702,Europe
North Macedonia,MKD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.960954058,Europe
North Macedonia,MKD,Urban population growth (annual %),SP.URB.GROW,2000,0.099089272,Europe
Norway,NOR,Population growth (annual %),SP.POP.GROW,2000,0.649044821,Europe
Norway,NOR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-1.214214668,Europe
Norway,NOR,Urban population growth (annual %),SP.URB.GROW,2000,1.244074275,Europe
Oman,OMN,Population growth (annual %),SP.POP.GROW,2000,1.359436833,Asia
Oman,OMN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.429839218,Asia
Oman,OMN,Urban population growth (annual %),SP.URB.GROW,2000,1.331482999,Asia
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,2000,3.075552912,Asia
Pakistan,PAK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.77905759,Asia
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,2000,3.680740205,Asia
Panama,PAN,Population growth (annual %),SP.POP.GROW,2000,1.971887913,North America
Panama,PAN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.015071012,North America
Panama,PAN,Urban population growth (annual %),SP.URB.GROW,2000,3.180162181,North America
Papua New Guinea,PNG,Population growth (annual %),SP.POP.GROW,2000,3.45213294,Oceania
Papua New Guinea,PNG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,3.649338948,Oceania
Papua New Guinea,PNG,Urban population growth (annual %),SP.URB.GROW,2000,2.165398996,Oceania
Paraguay,PRY,Population growth (annual %),SP.POP.GROW,2000,1.926945242,South America
Paraguay,PRY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.508772309,South America
Paraguay,PRY,Urban population growth (annual %),SP.URB.GROW,2000,3.08669985,South America
Peru,PER,Population growth (annual %),SP.POP.GROW,2000,1.520442271,South America
Peru,PER,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.007362315,South America
Peru,PER,Urban population growth (annual %),SP.URB.GROW,2000,2.084718045,South America
Philippines,PHL,Population growth (annual %),SP.POP.GROW,2000,2.216794064,Asia
Philippines,PHL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.374720117,Asia
Philippines,PHL,Urban population growth (annual %),SP.URB.GROW,2000,2.032722259,Asia
Poland,POL,Population growth (annual %),SP.POP.GROW,2000,-1.044335398,Europe
Poland,POL,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-1.159198924,Europe
Poland,POL,Urban population growth (annual %),SP.URB.GROW,2000,-0.973016273,Europe
Portugal,PRT,Population growth (annual %),SP.POP.GROW,2000,0.702859953,Europe
Portugal,PRT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.72547046,Europe
Portugal,PRT,Urban population growth (annual %),SP.URB.GROW,2000,1.916106904,Europe
Puerto Rico,PRI,Population growth (annual %),SP.POP.GROW,2000,0.276558689,North America
Puerto Rico,PRI,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-1.296903701,North America
Puerto Rico,PRI,Urban population growth (annual %),SP.URB.GROW,2000,0.370913653,North America
Qatar,QAT,Population growth (annual %),SP.POP.GROW,2000,5.184450213,Asia
Qatar,QAT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.247291448,Asia
Qatar,QAT,Urban population growth (annual %),SP.URB.GROW,2000,5.398488812,Asia
Romania,ROU,Population growth (annual %),SP.POP.GROW,2000,-0.12944004,Europe
Romania,ROU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.198788581,Europe
Romania,ROU,Urban population growth (annual %),SP.URB.GROW,2000,-0.419565624,Europe
Russia,RUS,Population growth (annual %),SP.POP.GROW,2000,-0.42061499,Europe
Russia,RUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.405602887,Europe
Russia,RUS,Urban population growth (annual %),SP.URB.GROW,2000,-0.426068728,Europe
Rwanda,RWA,Population growth (annual %),SP.POP.GROW,2000,1.245731257,Africa
Rwanda,RWA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.237589346,Africa
Rwanda,RWA,Urban population growth (annual %),SP.URB.GROW,2000,7.194394516,Africa
Saudi Arabia,SAU,Population growth (annual %),SP.POP.GROW,2000,2.527236357,Asia
Saudi Arabia,SAU,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.382563772,Asia
Saudi Arabia,SAU,Urban population growth (annual %),SP.URB.GROW,2000,2.818210954,Asia
Senegal,SEN,Population growth (annual %),SP.POP.GROW,2000,2.353491864,Africa
Senegal,SEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.114164925,Africa
Senegal,SEN,Urban population growth (annual %),SP.URB.GROW,2000,2.708788316,Africa
Republic of Serbia,SRB,Population growth (annual %),SP.POP.GROW,2000,-0.319524801,Europe
Republic of Serbia,SRB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.792670944,Europe
Republic of Serbia,SRB,Urban population growth (annual %),SP.URB.GROW,2000,0.105872503,Europe
Sierra Leone,SLE,Population growth (annual %),SP.POP.GROW,2000,2.404784192,Africa
Sierra Leone,SLE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.02954041,Africa
Sierra Leone,SLE,Urban population growth (annual %),SP.URB.GROW,2000,3.086418141,Africa
Slovak Republic,SVK,Population growth (annual %),SP.POP.GROW,2000,-0.135376488,Europe
Slovak Republic,SVK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.004070499,Europe
Slovak Republic,SVK,Urban population growth (annual %),SP.URB.GROW,2000,-0.243775783,Europe
Slovenia,SVN,Population growth (annual %),SP.POP.GROW,2000,0.29607496,Europe
Slovenia,SVN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.243285246,Europe
Slovenia,SVN,Urban population growth (annual %),SP.URB.GROW,2000,0.34732284,Europe
Solomon Islands,SLB,Population growth (annual %),SP.POP.GROW,2000,2.531673458,Oceania
Solomon Islands,SLB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.156031639,Oceania
Solomon Islands,SLB,Urban population growth (annual %),SP.URB.GROW,2000,4.555678088,Oceania
Somalia,SOM,Population growth (annual %),SP.POP.GROW,2000,3.940496982,Africa
Somalia,SOM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,3.38924303,Africa
Somalia,SOM,Urban population growth (annual %),SP.URB.GROW,2000,5.056560665,Africa
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2000,0.962864026,Africa
South Africa,ZAF,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.144439458,Africa
South Africa,ZAF,Urban population growth (annual %),SP.URB.GROW,2000,1.810162329,Africa
South Sudan,SSD,Population growth (annual %),SP.POP.GROW,2000,4.41867396,Africa
South Sudan,SSD,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,4.265499276,Africa
South Sudan,SSD,Urban population growth (annual %),SP.URB.GROW,2000,5.197222505,Africa
Spain,ESP,Population growth (annual %),SP.POP.GROW,2000,0.447137015,Europe
Spain,ESP,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.1064949,Europe
Spain,ESP,Urban population growth (annual %),SP.URB.GROW,2000,0.553405611,Europe
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,2000,0.565924638,Asia
Sri Lanka,LKA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.585530795,Asia
Sri Lanka,LKA,Urban population growth (annual %),SP.URB.GROW,2000,0.478906056,Asia
Sudan,SDN,Population growth (annual %),SP.POP.GROW,2000,2.559636908,Africa
Sudan,SDN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.48115757,Africa
Sudan,SDN,Urban population growth (annual %),SP.URB.GROW,2000,2.722866758,Africa
Suriname,SUR,Population growth (annual %),SP.POP.GROW,2000,1.798973373,South America
Suriname,SUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.582133879,South America
Suriname,SUR,Urban population growth (annual %),SP.URB.GROW,2000,1.908662522,South America
Sweden,SWE,Population growth (annual %),SP.POP.GROW,2000,0.160575485,Europe
Sweden,SWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.01453433,Europe
Sweden,SWE,Urban population growth (annual %),SP.URB.GROW,2000,0.193899955,Europe
Switzerland,CHE,Population growth (annual %),SP.POP.GROW,2000,0.561954617,Europe
Switzerland,CHE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.768806714,Europe
Switzerland,CHE,Urban population growth (annual %),SP.URB.GROW,2000,0.487032192,Europe
Syrian Arab Republic,SYR,Population growth (annual %),SP.POP.GROW,2000,2.523992719,Asia
Syrian Arab Republic,SYR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.759018402,Asia
Syrian Arab Republic,SYR,Urban population growth (annual %),SP.URB.GROW,2000,3.236872257,Asia
Tajikistan,TJK,Population growth (annual %),SP.POP.GROW,2000,1.33895807,Asia
Tajikistan,TJK,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.691979451,Asia
Tajikistan,TJK,Urban population growth (annual %),SP.URB.GROW,2000,0.366344815,Asia
United Republic of Tanzania,TZA,Population growth (annual %),SP.POP.GROW,2000,2.836807943,Africa
United Republic of Tanzania,TZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.371940809,Africa
United Republic of Tanzania,TZA,Urban population growth (annual %),SP.URB.GROW,2000,4.472783839,Africa
Thailand,THA,Population growth (annual %),SP.POP.GROW,2000,0.994280693,Asia
Thailand,THA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.388373337,Asia
Thailand,THA,Urban population growth (annual %),SP.URB.GROW,2000,2.331801421,Asia
East Timor,TLS,Population growth (annual %),SP.POP.GROW,2000,1.342248186,Asia
East Timor,TLS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.877351577,Asia
East Timor,TLS,Urban population growth (annual %),SP.URB.GROW,2000,2.807489093,Asia
Togo,TGO,Population growth (annual %),SP.POP.GROW,2000,2.837256751,Africa
Togo,TGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.173239911,Africa
Togo,TGO,Urban population growth (annual %),SP.URB.GROW,2000,4.204913713,Africa
Trinidad and Tobago,TTO,Population growth (annual %),SP.POP.GROW,2000,0.386573318,North America
Trinidad and Tobago,TTO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.083107546,North America
Trinidad and Tobago,TTO,Urban population growth (annual %),SP.URB.GROW,2000,0.626582982,North America
Tunisia,TUN,Population growth (annual %),SP.POP.GROW,2000,1.069538693,Africa
Tunisia,TUN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.011388823,Africa
Tunisia,TUN,Urban population growth (annual %),SP.URB.GROW,2000,1.684679974,Africa
Turkiye,TUR,Population growth (annual %),SP.POP.GROW,2000,1.457901876,Asia
Turkiye,TUR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.00053526,Asia
Turkiye,TUR,Urban population growth (annual %),SP.URB.GROW,2000,2.26122886,Asia
Turkmenistan,TKM,Population growth (annual %),SP.POP.GROW,2000,1.50061067,Asia
Turkmenistan,TKM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.087301774,Asia
Turkmenistan,TKM,Urban population growth (annual %),SP.URB.GROW,2000,1.989703424,Asia
Uganda,UGA,Population growth (annual %),SP.POP.GROW,2000,3.135355674,Africa
Uganda,UGA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.658873249,Africa
Uganda,UGA,Urban population growth (annual %),SP.URB.GROW,2000,5.92654402,Africa
Ukraine,UKR,Population growth (annual %),SP.POP.GROW,2000,-1.006579027,Europe
Ukraine,UKR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-1.125215181,Europe
Ukraine,UKR,Urban population growth (annual %),SP.URB.GROW,2000,-0.948477352,Europe
United Arab Emirates,ARE,Population growth (annual %),SP.POP.GROW,2000,5.580387001,Asia
United Arab Emirates,ARE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,3.447877737,Asia
United Arab Emirates,ARE,Urban population growth (annual %),SP.URB.GROW,2000,6.112729361,Asia
United Kingdom,GBR,Population growth (annual %),SP.POP.GROW,2000,0.357300887,Europe
United Kingdom,GBR,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.07665411,Europe
United Kingdom,GBR,Urban population growth (annual %),SP.URB.GROW,2000,0.433615661,Europe
United States of America,USA,Population growth (annual %),SP.POP.GROW,2000,1.112768997,North America
United States of America,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.380113564,North America
United States of America,USA,Urban population growth (annual %),SP.URB.GROW,2000,1.512011391,North America
Uruguay,URY,Population growth (annual %),SP.POP.GROW,2000,0.403611037,South America
Uruguay,URY,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-3.109027604,South America
Uruguay,URY,Urban population growth (annual %),SP.URB.GROW,2000,0.713783964,South America
Uzbekistan,UZB,Population growth (annual %),SP.POP.GROW,2000,1.383746821,Asia
Uzbekistan,UZB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.493045044,Asia
Uzbekistan,UZB,Urban population growth (annual %),SP.URB.GROW,2000,2.434208789,Asia
Vanuatu,VUT,Population growth (annual %),SP.POP.GROW,2000,2.446460148,Oceania
Vanuatu,VUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.07595744,Oceania
Vanuatu,VUT,Urban population growth (annual %),SP.URB.GROW,2000,3.79704141,Oceania
Venezuela,VEN,Population growth (annual %),SP.POP.GROW,2000,1.904270627,South America
Venezuela,VEN,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,-0.454927889,South America
Venezuela,VEN,Urban population growth (annual %),SP.URB.GROW,2000,2.244044224,South America
Viet Nam,VNM,Population growth (annual %),SP.POP.GROW,2000,1.116867374,Asia
Viet Nam,VNM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.383048295,Asia
Viet Nam,VNM,Urban population growth (annual %),SP.URB.GROW,2000,3.428601973,Asia
West Bank and Gaza,PSE,Population growth (annual %),SP.POP.GROW,2000,2.555235698,Asia
West Bank and Gaza,PSE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,1.76643696,Asia
West Bank and Gaza,PSE,Urban population growth (annual %),SP.URB.GROW,2000,2.864154373,Asia
Yemen,YEM,Population growth (annual %),SP.POP.GROW,2000,2.79878091,Asia
Yemen,YEM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,2.102736892,Asia
Yemen,YEM,Urban population growth (annual %),SP.URB.GROW,2000,4.778908179,Asia
Zambia,ZMB,Population growth (annual %),SP.POP.GROW,2000,2.766605591,Africa
Zambia,ZMB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,3.468471698,Africa
Zambia,ZMB,Urban population growth (annual %),SP.URB.GROW,2000,1.464844238,Africa
Zimbabwe,ZWE,Population growth (annual %),SP.POP.GROW,2000,1.003968752,Africa
Zimbabwe,ZWE,Rural population growth (annual %),SP.RUR.TOTL.ZG,2000,0.385433467,Africa
Zimbabwe,ZWE,Urban population growth (annual %),SP.URB.GROW,2000,2.228929784,Africa
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,2005,3.576508004,Asia
Afghanistan,AFG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,3.314227377,Asia
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,2005,4.47468959,Asia
Albania,ALB,Population growth (annual %),SP.POP.GROW,2005,-0.511790116,Europe
Albania,ALB,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,-2.518952622,Europe
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,2005,1.826429357,Europe
Algeria,DZA,Population growth (annual %),SP.POP.GROW,2005,1.364081963,Africa
Algeria,DZA,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,-0.739705161,Africa
Algeria,DZA,Urban population growth (annual %),SP.URB.GROW,2005,2.576161539,Africa
Angola,AGO,Population growth (annual %),SP.POP.GROW,2005,3.557658989,Africa
Angola,AGO,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,0.92667002,Africa
Angola,AGO,Urban population growth (annual %),SP.URB.GROW,2005,5.674547482,Africa
Argentina,ARG,Population growth (annual %),SP.POP.GROW,2005,1.033476224,South America
Argentina,ARG,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,-0.667304254,South America
Argentina,ARG,Urban population growth (annual %),SP.URB.GROW,2005,1.223592348,South America
Armenia,ARM,Population growth (annual %),SP.POP.GROW,2005,-0.605237484,Asia
Armenia,ARM,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,-0.327518996,Asia
Armenia,ARM,Urban population growth (annual %),SP.URB.GROW,2005,-0.761535436,Asia
Australia,AUS,Population growth (annual %),SP.POP.GROW,2005,1.217290731,Oceania
Australia,AUS,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,0.448435651,Oceania
Australia,AUS,Urban population growth (annual %),SP.URB.GROW,2005,1.35808044,Oceania
Austria,AUT,Population growth (annual %),SP.POP.GROW,2005,0.681267248,Europe
Austria,AUT,Rural population growth (annual %),SP.RUR.TOTL.ZG,2005,1.365873734,Europe
Austria,AUT,Urban population growth (annual %),SP.URB.GROW,2005,0.204609525,Europe
